F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,eyeDetection,AF_PCA_Component
4017.44,4263.59,4114.87,4340.51,4613.85,4050.77,4607.18,4181.03,4225.64,4199.49,4271.28,4590.26,1,0.6076300021941493
4019.49,4265.13,4120.51,4340.0,4609.74,4047.69,4597.95,4182.05,4229.23,4207.18,4275.9,4599.49,1,0.7793074265159372
4012.82,4262.05,4119.49,4332.31,4606.15,4050.26,4602.05,4186.15,4225.13,4201.03,4271.79,4586.67,1,0.11238772207665798
4010.77,4261.54,4113.85,4328.21,4604.1,4054.87,4610.26,4190.26,4218.97,4190.26,4265.64,4576.92,1,-0.13589835369131226
4016.41,4263.08,4118.46,4332.31,4607.69,4054.36,4609.74,4194.36,4225.13,4196.92,4270.77,4588.21,1,0.378642151410453
4021.03,4265.13,4123.08,4336.92,4611.28,4053.85,4606.67,4191.28,4232.31,4205.64,4277.44,4595.9,1,0.6074477008223171
4016.41,4263.08,4120.0,4337.95,4613.33,4058.97,4608.72,4181.03,4229.23,4202.56,4276.41,4593.33,1,0.30250064166777757
4008.72,4254.36,4116.41,4335.38,4615.38,4060.51,4609.74,4184.1,4225.13,4197.44,4273.85,4592.82,1,0.0345453790643929
4010.26,4250.77,4116.92,4334.36,4615.9,4056.41,4608.72,4194.36,4225.13,4198.46,4268.21,4588.72,1,0.015911164983055264
4014.87,4256.92,4120.0,4338.46,4614.87,4059.49,4611.79,4192.82,4223.08,4195.9,4263.59,4581.54,1,-0.174115633088463
4014.87,4260.51,4123.08,4342.05,4614.87,4064.62,4613.85,4191.79,4223.59,4194.87,4269.23,4585.13,1,-0.1556700794865016
4009.74,4260.51,4123.08,4339.49,4615.38,4062.56,4612.82,4197.44,4227.18,4202.56,4276.92,4594.36,1,0.20649943499773482
3997.95,4262.05,4117.95,4335.9,4617.95,4063.59,4613.85,4195.38,4227.18,4203.08,4275.38,4592.31,1,-0.04065548816382602
3990.77,4259.49,4111.28,4333.33,4617.95,4065.64,4616.92,4195.38,4223.08,4192.82,4271.28,4578.97,1,-0.6894163289453277
4003.59,4258.97,4115.38,4332.31,4612.82,4060.0,4612.82,4198.97,4223.08,4189.74,4269.74,4573.85,1,-0.4224017088563655
4020.0,4262.05,4123.59,4334.87,4612.82,4053.85,4597.44,4181.03,4222.05,4191.79,4267.18,4574.36,1,0.01780065873202099
4024.1,4262.05,4126.15,4335.38,4618.46,4057.95,4589.23,4166.15,4211.28,4182.56,4266.67,4567.18,1,0.056112268368893756
4031.28,4267.69,4129.74,4332.31,4616.92,4061.03,4599.49,4180.51,4208.72,4182.56,4274.36,4565.64,1,0.7801600978982496
4042.56,4277.95,4138.97,4334.87,4610.26,4054.36,4608.72,4189.74,4222.05,4192.82,4280.0,4574.87,1,1.8293077325611722
4053.33,4284.62,4146.15,4342.05,4610.26,4051.28,4608.72,4184.62,4229.74,4196.92,4282.05,4582.05,1,2.364000983641964
4059.49,4287.69,4146.15,4341.03,4613.85,4057.44,4612.31,4191.28,4225.64,4202.05,4285.64,4586.67,1,2.4782572338220494
4052.31,4284.62,4140.51,4337.44,4614.87,4058.97,4616.92,4198.46,4223.59,4205.13,4285.64,4587.18,1,2.1916677571373273
4044.1,4276.92,4136.41,4341.54,4616.41,4054.87,4614.36,4191.28,4225.13,4196.41,4282.56,4578.97,1,1.4106658951697086
4047.18,4278.97,4137.95,4345.13,4617.95,4054.87,4606.15,4181.54,4221.54,4191.79,4282.05,4573.33,1,1.0484084095532942
4049.23,4282.56,4138.46,4341.54,4616.92,4058.97,4599.49,4176.92,4212.31,4192.31,4278.97,4570.77,1,0.8962197203076653
4042.56,4271.28,4137.95,4335.9,4614.36,4056.92,4597.95,4176.41,4207.69,4185.13,4272.31,4565.13,1,0.1714199087431956
4037.95,4266.67,4135.9,4335.38,4609.23,4051.28,4592.82,4170.77,4209.74,4178.46,4269.23,4560.51,1,-0.6667980494465763
4034.87,4284.1,4138.97,4340.0,4599.49,4044.62,4585.13,4171.79,4202.56,4184.62,4274.36,4569.23,1,-0.05729766953645692
4024.62,4276.92,4134.36,4335.38,4605.13,4045.64,4595.9,4181.54,4207.18,4178.97,4278.97,4565.13,1,-0.03961230668962869
4021.03,4267.69,4125.64,4340.0,4613.33,4047.69,4593.33,4175.38,4217.95,4175.9,4272.31,4559.49,1,-0.573735877107207
4035.38,4265.64,4134.36,4349.23,4616.41,4048.21,4589.74,4171.79,4221.03,4183.59,4266.15,4567.18,1,-1.1823899447425918
4042.56,4265.64,4144.62,4346.15,4615.9,4047.69,4596.92,4174.36,4218.46,4184.1,4268.72,4564.62,1,-1.2197463440374452
4056.41,4265.64,4140.0,4347.69,4620.0,4051.28,4598.46,4170.77,4198.97,4172.82,4266.67,4551.28,1,-1.0480689197156237
4007.69,4250.26,4107.18,4343.59,4619.49,4062.56,4628.72,4191.79,4218.46,4179.49,4258.46,4553.33,0,-3.6429344909648327
4006.15,4243.59,4102.56,4344.1,4625.13,4055.9,4634.36,4192.82,4229.74,4183.08,4251.28,4552.82,0,-3.9301000074202794
4005.13,4235.9,4098.97,4342.56,4625.64,4056.41,4630.26,4191.79,4229.23,4178.46,4249.23,4551.28,0,-3.835141982224434
4003.59,4230.26,4102.56,4341.54,4614.87,4048.21,4620.51,4187.69,4228.21,4176.92,4245.13,4553.33,0,-3.911189161727421
4005.64,4244.1,4106.67,4346.15,4623.08,4055.38,4620.0,4183.59,4222.56,4176.41,4252.82,4553.33,0,-3.7968303725875616
4012.31,4249.23,4110.26,4351.28,4625.64,4058.46,4621.54,4193.85,4227.69,4186.15,4257.95,4556.92,0,-3.434755188343047
4010.26,4252.31,4110.77,4345.13,4622.56,4054.87,4618.97,4187.69,4224.62,4189.74,4258.46,4559.49,0,-3.281720186822582
4002.05,4243.08,4104.1,4336.41,4618.46,4049.23,4608.21,4170.77,4217.44,4179.49,4251.79,4561.54,0,-3.8352299533565786
4000.51,4233.33,4103.59,4339.49,4616.41,4049.23,4607.69,4175.38,4219.49,4172.82,4245.64,4555.9,0,-4.140461852842725
4005.64,4238.97,4106.67,4343.59,4615.9,4051.28,4616.41,4186.15,4225.13,4175.9,4244.1,4551.28,0,-4.0443644663204505
4008.72,4240.51,4111.28,4341.03,4617.44,4047.18,4610.26,4175.9,4209.23,4178.46,4251.28,4554.87,0,-3.891606096411574
4010.77,4240.51,4115.9,4345.64,4620.0,4049.74,4611.28,4177.44,4212.82,4182.05,4253.33,4558.46,0,-3.4920801826325185
4015.38,4245.13,4113.85,4346.67,4622.05,4053.33,4612.82,4177.95,4220.0,4187.69,4254.36,4562.05,0,-3.2060521778909234
4014.87,4246.67,4116.41,4345.64,4621.54,4054.36,4612.82,4179.49,4217.44,4186.15,4251.79,4556.41,0,-3.776685835328587
4007.69,4241.54,4119.49,4341.54,4590.77,4042.05,4612.82,4177.95,4212.82,4185.13,4249.23,4558.46,0,-3.529815752498599
4001.54,4232.82,4112.31,4340.51,4597.44,4046.67,4608.21,4173.33,4207.18,4172.82,4250.26,4552.31,0,-3.4913218414898943
3997.95,4234.36,4110.26,4340.0,4596.92,4051.79,4606.67,4171.79,4206.67,4173.85,4257.44,4552.31,0,-3.853673657345997
4018.97,4242.05,4122.56,4337.95,4595.9,4046.67,4607.69,4170.26,4211.79,4178.46,4256.41,4553.33,0,-3.1466471797605675
4014.87,4238.46,4122.05,4340.0,4593.33,4046.15,4603.59,4177.95,4215.9,4180.0,4257.95,4558.46,0,-3.071548851492123
4018.46,4232.31,4121.03,4342.56,4591.28,4045.13,4605.64,4181.54,4217.95,4181.03,4257.95,4560.51,0,-2.862326367396106
4018.97,4231.28,4120.51,4343.08,4600.0,4051.79,4610.77,4174.36,4216.41,4180.51,4254.87,4555.9,0,-3.090373575665346
4015.38,4231.28,4121.54,4343.08,4604.1,4055.9,4613.33,4178.46,4214.87,4181.03,4255.9,4552.82,0,-3.5095768849999365
4018.97,4229.23,4120.0,4343.08,4601.54,4059.49,4613.33,4182.56,4216.92,4178.46,4257.44,4552.82,0,-2.843503492835392
4013.85,4225.64,4113.33,4345.13,4605.13,4062.05,4608.72,4178.46,4213.33,4177.44,4254.36,4551.28,0,-3.377057382589756
4014.87,4220.0,4108.21,4344.62,4608.21,4062.05,4609.23,4176.92,4217.95,4181.03,4253.85,4557.44,0,-3.0535786483136538
4015.9,4221.03,4107.69,4349.74,4613.85,4061.03,4626.67,4192.82,4226.15,4185.13,4257.95,4560.0,0,-2.9577597430154774
4026.15,4231.79,4109.74,4354.36,4613.33,4065.64,4627.69,4198.97,4237.44,4195.9,4269.74,4572.82,0,-2.309283742565549
4024.62,4231.79,4108.21,4347.18,4614.36,4072.82,4629.74,4205.13,4238.46,4196.92,4268.72,4574.36,0,-2.157189383559608
4020.51,4230.26,4110.26,4346.67,4615.9,4075.38,4628.72,4199.49,4238.46,4195.9,4264.1,4574.36,0,-2.080486401873771
4023.08,4233.85,4112.82,4350.77,4614.36,4074.87,4628.21,4194.87,4235.9,4196.92,4264.1,4574.87,0,-1.8514921919825647
4024.1,4234.87,4110.26,4347.69,4612.82,4074.87,4628.72,4194.36,4231.28,4189.74,4263.08,4568.72,0,-1.7176528764866326
4023.59,4231.79,4108.21,4343.08,4613.33,4073.33,4621.54,4185.64,4227.18,4182.05,4261.03,4564.62,0,-1.926779180730385
4022.56,4230.26,4108.21,4344.62,4614.36,4071.28,4615.38,4179.49,4221.54,4186.15,4262.56,4563.08,0,-1.984856157054937
4018.46,4231.79,4106.67,4347.69,4614.36,4070.26,4617.95,4181.54,4220.51,4186.15,4264.1,4561.03,0,-1.7572842992092228
4017.44,4234.87,4106.67,4348.21,4615.38,4071.28,4621.54,4184.62,4224.62,4181.03,4262.56,4559.49,0,-1.965557932070697
4018.97,4233.85,4108.21,4346.15,4617.95,4071.28,4621.54,4190.26,4224.1,4177.95,4261.54,4560.0,0,-2.6510175203516937
4017.95,4230.77,4107.18,4345.64,4615.38,4068.72,4617.44,4190.77,4221.54,4177.44,4257.95,4561.03,0,-2.6331498561330333
4018.97,4231.79,4108.21,4346.67,4607.18,4063.59,4609.23,4176.92,4222.05,4184.62,4253.33,4562.56,0,-2.195406662956759
4021.03,4232.82,4111.79,4343.59,4604.62,4060.51,4605.64,4173.85,4222.05,4187.18,4257.95,4561.03,0,-2.1758235976409117
4016.92,4232.82,4113.33,4341.54,4608.21,4064.62,4613.33,4190.77,4224.62,4183.59,4266.15,4564.1,0,-2.1000612584695655
4015.9,4235.38,4110.26,4345.13,4611.79,4067.18,4618.97,4192.82,4230.77,4190.77,4270.77,4571.79,0,-2.0045335526105057
4020.0,4234.87,4110.77,4345.13,4612.31,4062.56,4615.9,4178.46,4228.21,4199.49,4270.77,4571.79,0,-2.4041474375217398
4015.38,4230.26,4111.28,4343.08,4609.74,4058.46,4613.85,4182.56,4225.13,4189.74,4266.67,4565.64,0,-2.518506226661566
4011.28,4229.23,4108.21,4346.67,4608.21,4062.05,4616.92,4190.77,4228.21,4180.0,4262.05,4563.59,0,-2.0805807321134595
4015.38,4229.74,4107.69,4347.69,4612.31,4065.64,4615.9,4181.03,4222.56,4180.51,4261.03,4560.0,0,-2.099397247566629
4015.38,4230.77,4108.72,4345.13,4616.92,4067.18,4615.9,4180.51,4214.87,4178.46,4262.56,4555.9,0,-2.2706955013171557
4014.87,4232.31,4110.26,4348.72,4616.41,4069.74,4614.87,4186.15,4219.49,4177.44,4262.56,4561.03,0,-1.851775182701629
4020.0,4232.82,4110.77,4350.77,4612.31,4067.18,4605.64,4181.54,4226.15,4185.64,4260.51,4569.23,0,-1.7752545023876583
4016.92,4232.31,4109.74,4344.62,4606.15,4060.0,4601.03,4178.97,4223.59,4188.21,4261.03,4568.21,0,-2.0609033365579243
4008.72,4229.74,4104.1,4338.46,4602.56,4055.38,4604.62,4179.49,4214.36,4182.56,4262.05,4562.05,0,-2.156912751948054
4008.21,4221.54,4100.0,4340.51,4603.08,4057.95,4608.72,4178.97,4210.77,4182.05,4257.44,4560.51,0,-2.310232593800058
4009.74,4220.51,4102.05,4340.0,4602.56,4056.41,4613.33,4190.77,4221.54,4181.54,4251.79,4564.62,0,-2.4433135681534
4009.23,4221.54,4105.64,4336.92,4603.59,4057.95,4617.95,4190.77,4224.1,4182.05,4252.82,4566.15,0,-2.0805807321134595
4010.26,4224.62,4108.72,4342.05,4606.15,4055.9,4603.59,4172.82,4210.26,4176.92,4256.92,4559.49,0,-2.0617496488327265
4006.15,4228.21,4105.64,4335.9,4602.56,4052.31,4605.64,4173.33,4205.64,4175.9,4258.97,4556.92,0,-2.0426482930479155
4006.15,4227.69,4103.59,4335.38,4600.51,4052.31,4606.15,4179.49,4214.36,4183.59,4256.92,4558.97,0,-2.1381759989069753
4013.85,4228.21,4107.69,4341.54,4603.08,4051.79,4606.15,4183.59,4227.18,4189.74,4255.9,4569.23,0,-1.6044315990606919
4017.95,4230.77,4112.31,4342.05,4606.15,4052.31,4608.21,4183.08,4226.15,4188.21,4259.49,4572.82,0,-1.5278229476145433
4015.9,4230.26,4110.26,4336.41,4605.64,4053.85,4612.82,4189.23,4223.59,4185.64,4263.08,4567.18,0,-1.8135661120244972
4010.26,4229.23,4104.62,4333.33,4601.03,4055.38,4614.87,4193.85,4227.18,4185.64,4261.54,4564.62,0,-1.6993978329765902
4007.18,4230.77,4106.15,4334.36,4601.03,4054.87,4612.82,4189.74,4225.64,4188.21,4260.51,4567.69,0,-1.6231601433816836
4009.74,4232.31,4110.77,4335.38,4603.59,4052.82,4610.77,4183.08,4221.03,4187.69,4258.97,4566.15,0,-1.6609982522075395
4012.31,4231.28,4109.23,4334.36,4602.05,4050.26,4610.77,4182.05,4218.97,4181.03,4257.95,4563.59,0,-1.54617232136424
4014.87,4230.77,4111.28,4333.33,4598.46,4048.21,4610.77,4188.72,4223.59,4183.59,4261.54,4570.26,0,-1.241415772301687
4022.56,4238.46,4120.0,4338.97,4605.13,4052.31,4611.28,4189.74,4235.38,4196.41,4268.21,4582.56,0,-0.5745903981020283
4030.26,4243.59,4126.15,4346.67,4613.33,4057.95,4609.74,4182.56,4240.0,4198.97,4273.85,4587.69,0,-0.2312437581785056
4028.21,4241.54,4123.59,4343.59,4611.79,4055.9,4609.74,4186.15,4234.36,4192.82,4272.82,4583.59,0,-0.840465656864562
4024.1,4244.62,4121.54,4338.97,4607.69,4053.33,4611.28,4197.44,4235.9,4192.31,4269.74,4580.0,0,-1.0120405422266086
4023.59,4245.13,4123.08,4341.54,4609.23,4055.9,4611.28,4190.77,4240.0,4192.31,4268.72,4578.97,0,-0.5167900533890643
4021.03,4234.36,4120.0,4342.05,4613.85,4058.46,4613.33,4182.05,4230.26,4190.26,4266.67,4577.44,0,-0.7072903522715321
4023.08,4230.77,4118.97,4343.59,4612.82,4057.95,4616.41,4186.67,4224.62,4191.28,4263.59,4576.41,0,-0.9170825170307634
4028.72,4240.51,4123.59,4344.62,4608.72,4055.38,4611.79,4187.18,4230.77,4194.87,4265.64,4580.0,0,-0.49730952703292447
4026.15,4240.51,4124.62,4336.41,4605.64,4053.85,4608.21,4183.59,4227.18,4193.85,4266.15,4581.03,0,-0.49683602622197504
4021.03,4231.79,4120.0,4337.95,4605.64,4057.44,4615.38,4188.72,4218.46,4189.23,4266.67,4575.9,0,-0.9354318907804939
4022.56,4235.38,4120.0,4348.72,4610.77,4060.51,4621.03,4193.85,4223.59,4189.74,4270.26,4574.87,0,-0.9164185061278611
4024.62,4246.67,4122.56,4349.23,4615.9,4059.49,4620.51,4199.49,4234.36,4193.33,4272.82,4578.46,0,-0.38295073789313205
4023.59,4249.74,4120.51,4344.62,4618.97,4061.54,4626.67,4212.31,4238.46,4194.87,4274.36,4581.03,0,-0.05937767337734164
4023.59,4248.72,4121.54,4344.1,4615.38,4061.54,4631.79,4214.36,4237.95,4196.41,4277.95,4582.05,0,-0.05937767337734164
4024.62,4250.77,4125.13,4344.1,4607.69,4055.38,4625.64,4207.18,4240.51,4201.03,4277.44,4587.69,0,0.018085499063628097
4021.54,4248.72,4125.64,4344.62,4606.15,4050.26,4614.36,4197.95,4237.44,4195.9,4266.67,4589.23,0,-0.19169845697555024
4019.49,4244.62,4122.05,4344.1,4611.79,4048.72,4605.64,4181.03,4220.51,4183.08,4258.46,4581.03,0,-0.7831406625750902
4023.08,4246.67,4125.13,4342.56,4611.79,4048.21,4600.51,4173.85,4209.74,4184.1,4265.13,4578.46,0,-0.8398978258139245
4029.23,4251.28,4131.79,4340.51,4604.1,4048.72,4603.08,4185.13,4218.97,4195.9,4277.44,4585.13,0,-0.15329887620653337
4028.21,4251.79,4128.72,4338.46,4601.03,4051.79,4611.79,4192.31,4228.72,4198.97,4282.05,4589.23,0,0.3606801569521045
4024.62,4250.26,4125.13,4338.46,4606.15,4053.85,4614.36,4190.26,4221.03,4195.9,4278.97,4585.64,0,0.131685947060864
4022.05,4247.69,4125.13,4338.97,4609.23,4053.85,4612.82,4189.23,4212.31,4195.9,4276.92,4581.54,0,-0.5920788917494274
4014.87,4238.46,4121.03,4335.38,4603.59,4052.31,4619.49,4197.44,4216.41,4194.36,4273.85,4580.51,0,-1.0303899159763392
4010.26,4230.77,4116.41,4334.87,4602.56,4051.79,4629.23,4204.1,4224.62,4192.82,4266.67,4582.05,0,-1.0313387672108485
4014.87,4229.23,4120.0,4344.62,4614.36,4053.33,4621.03,4187.69,4222.05,4190.26,4262.56,4580.51,0,-1.2790551623155706
4026.67,4232.31,4127.69,4352.82,4620.51,4052.82,4607.69,4176.92,4212.82,4190.77,4265.64,4576.41,0,-1.2975007159174983
4031.79,4240.51,4134.36,4349.74,4614.36,4050.26,4610.77,4191.28,4216.41,4193.33,4270.77,4579.49,0,-0.7638506463109371
4028.21,4247.69,4136.92,4345.64,4611.79,4051.79,4614.87,4196.92,4222.56,4191.79,4270.26,4587.18,0,-0.5164108828177353
4027.18,4246.67,4136.92,4348.21,4617.44,4056.41,4610.26,4186.67,4216.92,4190.77,4269.74,4585.64,0,-0.4395173910399796
4032.82,4247.69,4139.49,4349.23,4617.95,4057.95,4610.26,4188.21,4212.82,4195.9,4271.79,4581.54,0,-0.15329887620653337
4031.28,4254.36,4140.51,4343.59,4609.23,4055.38,4611.79,4194.36,4218.46,4200.0,4272.82,4590.26,0,0.03747805428755612
4023.59,4253.33,4136.41,4341.54,4604.1,4056.41,4611.79,4196.41,4224.1,4200.51,4275.38,4596.92,0,0.15136334261639914
4027.69,4248.72,4134.36,4347.69,4610.26,4058.46,4617.95,4202.56,4223.08,4203.08,4279.49,4592.31,0,0.3991740679608094
4039.49,4254.36,4144.1,4352.82,4615.38,4056.41,4620.51,4201.54,4218.97,4205.64,4280.0,4594.87,0,1.0096296582129822
4045.64,4263.59,4150.26,4350.77,4611.79,4055.38,4615.38,4192.31,4217.44,4204.1,4280.0,4601.03,0,1.6013567041441292
4042.05,4262.56,4141.54,4345.13,4608.72,4055.38,4606.15,4183.08,4213.85,4199.49,4279.49,4595.38,0,1.8498314403914755
4048.21,4257.95,4140.51,4347.69,4608.21,4053.85,4598.46,4178.97,4207.69,4195.9,4274.36,4592.82,0,2.3836783791974994
4068.72,4248.72,4144.1,4347.69,4618.46,4061.54,4615.9,4200.51,4227.18,4207.69,4280.0,4606.67,0,2.479308624016334
4057.95,4243.59,4141.03,4346.15,4616.92,4062.56,4617.95,4204.62,4227.18,4206.67,4276.92,4600.51,0,2.0787313200429938
4056.41,4247.69,4140.51,4347.69,4614.87,4057.95,4616.92,4198.97,4226.67,4208.72,4272.31,4596.41,0,2.1923317680402294
4060.0,4246.67,4140.0,4352.82,4615.38,4054.87,4611.28,4189.23,4217.95,4204.1,4269.23,4595.38,0,2.078067309140058
4058.97,4247.18,4145.13,4356.92,4619.49,4062.05,4611.28,4191.79,4215.38,4205.13,4273.33,4598.46,0,2.0395733981313526
4062.05,4258.46,4154.87,4355.38,4621.03,4063.59,4610.77,4193.85,4222.05,4217.95,4283.59,4606.67,0,2.44089447541972
4064.62,4260.51,4151.28,4354.87,4616.92,4057.95,4611.79,4191.28,4225.13,4220.0,4282.05,4606.15,0,2.1551576701172763
4054.87,4250.26,4140.51,4356.92,4616.92,4062.56,4623.59,4200.51,4223.59,4211.28,4275.9,4597.44,0,1.373215165635201
4047.18,4246.67,4137.95,4353.85,4620.0,4067.69,4627.18,4210.26,4228.21,4213.33,4279.49,4597.95,0,1.2010724492224831
4051.28,4251.28,4137.44,4347.69,4616.41,4063.59,4624.1,4210.77,4236.41,4220.51,4284.62,4605.13,0,1.6965115985394712
4054.87,4257.44,4137.44,4350.77,4613.33,4061.03,4626.15,4211.28,4242.56,4224.1,4286.67,4609.74,0,2.2677149366403144
4055.38,4261.03,4142.05,4353.33,4617.44,4060.0,4620.51,4203.59,4238.97,4225.64,4289.74,4612.82,0,2.2109577734014803
4055.38,4263.08,4144.62,4349.23,4617.44,4058.46,4608.21,4188.72,4227.69,4224.1,4289.74,4612.31,0,1.7539245639611207
4051.28,4264.1,4141.54,4347.18,4614.36,4063.59,4608.21,4188.21,4220.0,4218.46,4286.15,4604.62,0,1.486815613632437
4048.72,4265.64,4138.97,4348.21,4619.49,4068.21,4618.97,4205.13,4221.54,4213.85,4286.67,4598.97,0,1.6390043028780996
4050.26,4264.62,4140.0,4350.77,4624.1,4067.18,4618.97,4209.23,4225.13,4210.26,4285.64,4601.03,0,1.6202757585570737
4048.72,4260.51,4139.49,4353.85,4619.49,4068.21,4610.26,4199.49,4224.1,4207.69,4282.56,4601.03,0,1.314861557699095
4046.15,4260.0,4141.54,4356.92,4616.92,4068.72,4610.77,4202.05,4226.15,4211.28,4285.13,4596.92,0,1.3717048424575307
4046.15,4263.08,4143.59,4357.95,4620.51,4064.62,4614.87,4206.67,4234.87,4218.46,4287.18,4599.49,0,1.5435645681511845
4042.56,4260.0,4140.0,4353.33,4620.51,4062.56,4611.28,4201.03,4233.85,4217.95,4280.51,4601.54,0,1.200691429038645
4037.44,4249.23,4134.36,4346.15,4617.44,4060.51,4604.1,4193.85,4226.67,4207.18,4272.82,4592.31,0,0.43795281930112145
4033.33,4246.15,4130.77,4348.72,4618.46,4055.38,4605.13,4196.92,4226.67,4203.59,4272.82,4588.72,0,0.189572413293497
4031.28,4246.67,4125.64,4356.92,4618.46,4055.38,4612.31,4204.62,4230.26,4209.74,4273.85,4594.87,0,0.2660930936075014
4034.36,4247.69,4126.15,4353.85,4615.9,4058.46,4619.49,4208.21,4234.87,4208.72,4276.41,4600.0,0,0.2662836036993866
4040.0,4255.9,4135.9,4351.28,4618.46,4060.0,4621.03,4205.64,4237.44,4207.18,4281.03,4601.54,0,0.5709458225222852
4038.46,4260.0,4136.92,4356.92,4621.03,4063.08,4618.97,4205.13,4237.44,4211.79,4280.51,4603.08,0,0.89508856770129
4031.28,4251.28,4129.74,4353.33,4618.97,4063.08,4620.0,4205.64,4235.38,4212.82,4276.92,4605.64,0,0.8947093971299946
4029.23,4246.67,4126.67,4346.15,4619.49,4058.46,4616.41,4197.44,4229.23,4207.69,4272.31,4598.46,0,0.2851944493922783
4028.21,4249.74,4125.64,4348.72,4621.03,4056.92,4608.21,4192.82,4225.64,4201.03,4268.21,4582.56,0,-0.32431228962541897
4017.44,4250.77,4120.51,4346.67,4619.49,4059.49,4610.77,4202.56,4232.31,4206.67,4273.33,4588.72,0,0.11361956403023156
4012.31,4250.77,4120.51,4343.59,4617.95,4061.54,4623.08,4211.28,4242.56,4223.59,4285.13,4619.49,0,1.1227483966791818
4017.95,4250.77,4124.1,4350.26,4620.0,4059.49,4622.05,4207.18,4248.72,4231.28,4287.69,4635.38,0,1.5036400963769339
4015.9,4249.74,4121.54,4350.77,4621.03,4056.92,4616.41,4206.67,4249.23,4225.13,4283.59,4627.69,0,0.9510791810774469
4006.15,4246.15,4118.46,4345.13,4619.49,4055.9,4621.54,4211.79,4243.59,4222.05,4282.05,4619.49,0,0.28434813711751006
4004.62,4244.1,4119.49,4346.67,4619.49,4056.92,4625.13,4210.77,4240.0,4218.46,4282.05,4615.38,0,0.26524042222518907
4007.69,4254.36,4121.54,4348.72,4623.08,4058.97,4621.54,4208.72,4241.03,4215.9,4287.69,4615.9,0,0.8937605458954855
4004.1,4260.51,4121.54,4345.64,4627.18,4062.05,4617.95,4206.15,4236.92,4221.03,4288.72,4614.87,0,0.932254456904224
3997.44,4250.77,4117.95,4346.15,4625.13,4066.67,4620.51,4207.69,4231.28,4218.46,4279.49,4608.72,0,0.017421488160725952
3997.95,4243.59,4115.9,4349.23,4621.03,4066.15,4623.59,4215.9,4233.33,4209.23,4275.9,4604.62,0,-0.4029129737802404
4002.56,4245.13,4118.46,4346.67,4616.41,4061.03,4615.38,4208.72,4238.97,4208.21,4276.41,4606.15,0,-0.19331131911296193
4002.56,4245.64,4120.51,4343.59,4612.82,4057.95,4607.69,4193.85,4237.44,4208.72,4276.41,4607.18,0,-0.1354248528802952
4002.05,4247.18,4120.51,4348.72,4613.85,4060.0,4615.38,4204.62,4238.46,4210.77,4280.51,4608.72,0,-0.020693252276717703
4005.13,4250.77,4121.54,4352.82,4617.44,4066.15,4624.1,4219.49,4242.56,4215.38,4283.08,4610.77,0,0.16961017740635476
4004.1,4248.72,4120.0,4346.15,4617.95,4067.18,4624.1,4213.85,4239.49,4212.31,4280.0,4607.18,0,-0.0020590381953800776
3994.36,4250.26,4115.38,4340.0,4617.44,4062.05,4620.51,4207.69,4234.36,4206.67,4275.9,4601.54,0,-0.6683229404518438
3985.64,4244.1,4110.26,4338.46,4618.46,4062.05,4617.44,4206.67,4231.28,4204.62,4269.23,4597.44,0,-1.3551966720582462
3984.62,4232.31,4103.59,4336.92,4620.0,4066.15,4615.9,4199.49,4224.62,4196.41,4263.59,4591.28,0,-1.6231601433816836
3991.28,4237.95,4108.21,4342.56,4620.51,4063.59,4611.79,4193.33,4221.03,4194.36,4266.15,4589.23,0,-1.3940779623582993
4000.0,4248.21,4121.54,4349.74,4621.03,4060.51,4607.18,4196.92,4228.21,4205.13,4268.72,4597.95,0,-0.8596695516091138
4004.62,4253.33,4124.1,4352.31,4625.13,4062.56,4614.36,4208.72,4240.51,4212.31,4274.87,4608.21,0,-0.07820054793802159
4007.18,4260.0,4124.62,4352.82,4626.67,4062.05,4622.56,4214.87,4247.69,4214.36,4282.56,4614.87,0,0.45611353257147574
4007.18,4257.95,4128.21,4349.74,4620.0,4056.41,4617.95,4206.67,4243.08,4211.28,4275.9,4612.82,0,0.017618357360155035
4001.54,4244.62,4123.59,4346.15,4618.46,4055.38,4614.36,4204.62,4230.77,4205.64,4267.18,4602.56,0,-0.6882769676188992
3998.97,4245.64,4120.51,4349.74,4622.56,4058.46,4614.87,4209.74,4231.28,4207.69,4271.79,4604.62,0,-0.573735877107207
3998.46,4252.31,4123.59,4346.15,4619.49,4055.9,4613.33,4208.72,4238.46,4210.77,4276.92,4608.21,0,-0.4587212857845314
3988.21,4242.56,4113.85,4334.36,4614.87,4053.85,4618.46,4205.64,4230.77,4204.62,4270.26,4597.95,0,-1.3172724417127553
3987.18,4238.97,4107.18,4340.0,4618.46,4057.95,4621.03,4208.21,4227.69,4203.59,4268.21,4596.41,0,-1.6037675881577895
